id,name,business_type,type,address,location,pname,cityname,adname,tel,business_area,rating,cost,longitude,latitude
B0LRZ72HWG,豆花妈妈(万象城店),甜品店,餐饮服务;中餐厅;中餐厅,鹏欣·水游城西门旁,"114.929221,25.813901",江西省,赣州市,章贡区,[],[],4.4,11.00,114.929221,25.813901
B0JASLE6G7,麦都烘焙·蛋糕·面包·甜品,甜品店,餐饮服务;糕饼店;糕饼店,宁都路19-101号,"114.940487,25.822377",江西省,赣州市,章贡区,18000777401,[],4.2,12.00,114.940487,25.822377
B0FFHGXIOM,多吉多冰淇淋,甜品店,餐饮服务;冷饮店;冷饮店,厚德路103-7号(正新鸡排旁),"114.940112,25.853805",江西省,赣州市,章贡区,15350276867;18970707598,文清路,3.8,14.00,114.940112,25.853805
B0LU4KSAIV,糖漫里手作糖水,甜品店,餐饮服务;餐饮相关场所;餐饮相关,上犹路福瑞小区4栋1-04商铺,"114.912271,25.826299",江西省,赣州市,章贡区,[],[],3.9,[],114.912271,25.826299
B0G3US0MT6,喜三德甜品(南河路店),甜品店,餐饮服务;甜品店;甜品店,南河路8-1号,"114.936140,25.847985",江西省,赣州市,章贡区,[],文明大道,4.1,17.00,114.93614,25.847985
B0IAPCS35S,轻茶里(沙石店),甜品店,餐饮服务;冷饮店;冷饮店,沙石镇峰山大道181号,"114.941676,25.781420",江西省,赣州市,章贡区,15979777798,[],4.0,16.00,114.941676,25.78142
B0L6KOLX6J,ROLLING BEANS手作瑞士卷(君尚购物中心赣州店),甜品店,餐饮服务;甜品店;甜品店,新赣州大道3号君尚购物中心赣州店B1-1031号,"114.933175,25.817575",江西省,赣州市,章贡区,[],[],3.8,42.00,114.933175,25.817575
B0LA3AESOZ,冰雪王后,甜品店,餐饮服务;冷饮店;冷饮店,八一四大道39号巨亿赣南电商城一期1号楼1-582号,"114.958687,25.832361",江西省,赣州市,章贡区,13576738827;19323920827,八一四大道,3.9,12.00,114.958687,25.832361
B0I1MLAUDU,甜品·鲜花(铁路三区店),甜品店,餐饮服务;甜品店;甜品店,赣江源大道6-36铁路三区大门口旁边,"114.959214,25.819061",江西省,赣州市,章贡区,18507978517;19870230018,沙河,3.7,34.00,114.959214,25.819061
B0H1NS8NV5,喜梵糖水(南桥新村东二区店),甜品店,餐饮服务;冷饮店;冷饮店,南桥新村东二区1号喜梵糖水,"114.949928,25.824660",江西省,赣州市,章贡区,13627072538;19079809508,瑞金路,3.9,8.00,114.949928,25.82466
B0LUN56NB8,糖忆栈手作糖水铺,甜品店,餐饮服务;餐饮相关场所;餐饮相关,瑞金路10号呈祥·中央首府1号楼6号商铺,"114.941995,25.829810",江西省,赣州市,章贡区,[],瑞金路,4.2,[],114.941995,25.82981
B0LAXS1E6F,王吃吃奶皮子手工酸奶酪,甜品店,餐饮服务;餐饮相关场所;餐饮相关,厚德路54-1号,"114.948732,25.854433",江西省,赣州市,章贡区,[],红旗大道,3.9,8.00,114.948732,25.854433
B0HGSX6DAP,来一份水果捞,甜品店,餐饮服务;甜品店;甜品店,小南门金大小南新村1栋8号店面,"114.948275,25.853599",江西省,赣州市,章贡区,15970140277;18270792564,红旗大道,4.0,20.00,114.948275,25.853599
B0LA3U8SAV,虔小冰雪糕批发批冰(安居店),甜品店,餐饮服务;冷饮店;冷饮店,客家大道16-30号,"114.930792,25.836978",江西省,赣州市,章贡区,19047736773,客家大道,4.0,16.00,114.930792,25.836978
B0K0LPLR87,糖乐糖水铺,甜品店,餐饮服务;甜品店;甜品店,西郊路98号14店,"114.926042,25.855768",江西省,赣州市,章贡区,15216126501,红旗大道,3.8,[],114.926042,25.855768
B0KD7LX1A0,宁姐手工糖水,甜品店,餐饮服务;甜品店;甜品店,新赣州大道8号华润中心B1区11-2幸福汇商铺,"114.926854,25.815559",江西省,赣州市,章贡区,[],[],3.8,[],114.926854,25.815559
B0LDYSXFX8,今喜糖水铺,甜品店,餐饮服务;甜品店;甜品店,万盛南街1-66号,"114.940393,25.826783",江西省,赣州市,章贡区,[],[],3.9,[],114.940393,25.826783
B0FFGCPPIC,蜜雪冰城,甜品店,餐饮服务;冷饮店;冷饮店,105国道米线姐旁,"114.892488,25.798074",江西省,赣州市,章贡区,[],[],3.9,10.00,114.892488,25.798074
B0K3TCTBK6,啡芙厅·Cake Shop,甜品店,餐饮服务;糕饼店;糕饼店,青年路44-7号,"114.929324,25.857190",江西省,赣州市,章贡区,15796194991,红旗大道,3.9,[],114.929324,25.85719
B0G1K52LRY,喜三德甜品(水南店),甜品店,餐饮服务;甜品店;甜品店,南桥新村西一区14号2店,"114.946040,25.822616",江西省,赣州市,章贡区,[],[],4.0,12.00,114.94604,25.822616
B0LUNA38KM,幸福西饼-生日蛋糕&甜品台(万象城店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,新赣州大道7-128号,"114.931290,25.815336",江西省,赣州市,章贡区,[],[],3.7,[],114.93129,25.815336
B0KU67UL4N,雀巢冰淇淋,甜品店,餐饮服务;冷饮店;冷饮店,钨都大道与客家大道交叉口西南140米,"114.924953,25.834600",江西省,赣州市,章贡区,[],客家大道,3.9,29.00,114.924953,25.8346
B0I1XZQSLJ,喜三德甜品(经开店),甜品店,餐饮服务;甜品店;甜品店,杨梅新村B区20栋2号店-02,"114.900495,25.857290",江西省,赣州市,章贡区,[],[],4.0,17.00,114.900495,25.85729
B0LD1S3AL8,快乐番薯(赣州章贡青年职校店),甜品店,餐饮服务;冷饮店;冷饮店,湖边镇湖边路1号青年科技学校食堂,"114.914984,25.876757",江西省,赣州市,章贡区,17707970891,[],3.7,[],114.914984,25.876757
B0KU67UL4N,雀巢冰淇淋,甜品店,餐饮服务;冷饮店;冷饮店,钨都大道与客家大道交叉口西南140米,"114.924953,25.834600",江西省,赣州市,章贡区,[],客家大道,3.9,29.00,114.924953,25.8346
B0LD1S3AL8,快乐番薯(赣州章贡青年职校店),甜品店,餐饮服务;冷饮店;冷饮店,湖边镇湖边路1号青年科技学校食堂,"114.914984,25.876757",江西省,赣州市,章贡区,17707970891,[],3.7,[],114.914984,25.876757
B0K2FZKGFZ,半日甜Halfs,甜品店,餐饮服务;餐饮相关场所;餐饮相关,新赣州大道7号水游城·尚街,"114.930978,25.815515",江西省,赣州市,章贡区,15179051149,[],4.1,[],114.930978,25.815515
B0JKT62OV3,批冰,甜品店,餐饮服务;冷饮店;冷饮店,金富康小区南区南1门东北70米,"114.875046,25.753377",江西省,赣州市,章贡区,[],[],0.2,[],114.875046,25.753377
B0J0MZ0FQ0,海南椰奶清补凉(西城广场店),甜品店,餐饮服务;冷饮店;冷饮店,黄金大道与金坪西路交叉口东南40米,"114.860887,25.844336",江西省,赣州市,章贡区,18270752904,[],3.7,[],114.860887,25.844336
B0HRCSLPIK,CoCo都可(西城杨坑店),甜品店,餐饮服务;冷饮店;冷饮店,工业三路杨坑公寓小区6栋104店面,"114.858572,25.844452",江西省,赣州市,章贡区,19379769525,[],3.8,29.00,114.858572,25.844452
B0FFGYF411,赣州佳佳旺冰淇淋配送,甜品店,餐饮服务;餐饮相关场所;餐饮相关,黄金开发区工业一路金坪南路赣州德通科技发展有限公司一楼,"114.873354,25.844029",江西省,赣州市,章贡区,0797-8375395;13979708010,[],3.8,[],114.873354,25.844029
B0HRCSLPIK,CoCo都可(西城杨坑店),甜品店,餐饮服务;冷饮店;冷饮店,工业三路杨坑公寓小区6栋104店面,"114.858572,25.844452",江西省,赣州市,章贡区,19379769525,[],3.8,29.00,114.858572,25.844452
B0FFGYF411,赣州佳佳旺冰淇淋配送,甜品店,餐饮服务;餐饮相关场所;餐饮相关,黄金开发区工业一路金坪南路赣州德通科技发展有限公司一楼,"114.873354,25.844029",江西省,赣州市,章贡区,0797-8375395;13979708010,[],3.8,[],114.873354,25.844029
B0FFKMTLP2,炙福布拉肠广式茶点,甜品店,餐饮服务;餐饮相关场所;餐饮相关,南外街道红旗村渔湾里美食街Y8,"114.927893,25.846122",江西省,赣州市,章贡区,18676883890,文明大道,3.9,[],114.927893,25.846122
B0LDGCFNBK,不悟正椰海南清补凉,甜品店,餐饮服务;餐饮相关场所;餐饮相关,蓉江新区赣南大学城文化广场4栋212,"114.891438,25.797903",江西省,赣州市,章贡区,19079767566,[],3.7,[],114.891438,25.797903
B0LAGHT9MV,云烘焙网红蛋糕甜品(金丰美岭山庄店),甜品店,餐饮服务;糕饼店;糕饼店,开发区金东路,"114.909077,25.843361",江西省,赣州市,章贡区,15397974645,金东路,3.7,15.00,114.909077,25.843361
B0LUXZE26M,冰品食代,甜品店,餐饮服务;冷饮店;冷饮店,金坪南路8号,"114.858720,25.844495",江西省,赣州市,章贡区,13979797912,[],3.7,[],114.85872,25.844495
B0KAZ7I8V2,甜沐汐甜品蛋糕店,甜品店,餐饮服务;糕饼店;糕饼店,绵江路22号中央城二期7-21号店面,"114.916129,25.814204",江西省,赣州市,章贡区,0797-8298819,[],3.7,[],114.916129,25.814204
B0K3HR9NHR,梦龙纯冰淇淋蛋糕赣州旗舰总店,甜品店,餐饮服务;糕饼店;糕饼店,南桥新村东三区30-2号店铺,"114.948708,25.826860",江西省,赣州市,章贡区,13755904024,[],3.9,14.00,114.948708,25.82686
B0LU2HVF7D,冰箱甜品店,甜品店,餐饮服务;餐饮相关场所;餐饮相关,张家围路与关刀坪巷交叉口北60米,"114.950770,25.843005",江西省,赣州市,章贡区,18172744488,文明大道,3.7,[],114.95077,25.843005
B0LRCLGKPY,陈记水牛奶甜品世家(赣州分店),甜品店,餐饮服务;甜品店;甜品店,金水路与金叶路交叉口西100米,"114.898325,25.833907",江西省,赣州市,章贡区,[],华坚路,3.7,[],114.898325,25.833907
B0LADS8DLN,冰天雪地雪糕批发,甜品店,餐饮服务;冷饮店;冷饮店,经济技术开发区金星村32栋7号店面,"114.900647,25.833100",江西省,赣州市,章贡区,[],[],3.8,[],114.900647,25.8331
B0K0SU6WFF,快乐番薯(埠上东路店),甜品店,餐饮服务;冷饮店;冷饮店,226省道176号,"114.941039,25.783833",江西省,赣州市,章贡区,18170117738,[],3.7,[],114.941039,25.783833
B0LDS94AH5,三中糖水铺,甜品店,餐饮服务;甜品店;甜品店,青年路21号-8店面,"114.934611,25.855602",江西省,赣州市,章贡区,[],环城路,3.7,[],114.934611,25.855602
B0K0OM51A6,梦龙动物冰激凌生日蛋糕,甜品店,餐饮服务;餐饮相关场所;餐饮相关,九曲河路福缘小区23号,"114.928763,25.804309",江西省,赣州市,章贡区,18607075173,[],3.9,[],114.928763,25.804309
B0FFHOS739,肯德基甜品站(赣州招商花园城店),甜品店,餐饮服务;冷饮店;冷饮店,长征大道1号赣州招商花园城L1层,"114.937024,25.835996",江西省,赣州市,章贡区,[],瑞金路,3.8,[],114.937024,25.835996
B0G1D7FZBS,17cake动物奶油生日蛋糕·甜品(万象城店),甜品店,餐饮服务;糕饼店;糕饼店,琴江路3号铂宫B座F1层,"114.930050,25.819757",江西省,赣州市,章贡区,15970792295,[],3.8,[],114.93005,25.819757
B0KD2Z2LIM,晨瑞雪糕批发(冰淇淋批发),甜品店,购物服务;购物相关场所;购物相关场所,山与城9栋1单元16号店面-2,"114.893843,25.866700",江西省,赣州市,章贡区,[],[],3.9,[],114.893843,25.8667
B0LBZ7OS6G,喜三德甜品.手工芋圆(赣州旗舰店),甜品店,餐饮服务;甜品店;甜品店,定南路南桥新村西一区14号2店,"114.945917,25.822567",江西省,赣州市,章贡区,[],[],3.7,[],114.945917,25.822567
B0KKFCOWG7,椰之星·手作糖水(君尚购物中心赣州店),甜品店,餐饮服务;冷饮店;冷饮店,赣州市章贡区君尚购物中心负一楼,"114.933031,25.817147",江西省,赣州市,章贡区,[],[],4.0,[],114.933031,25.817147
B0KD0CZQQT,禄茗广式茶点(宝能城店),甜品店,餐饮服务;快餐厅;茶餐厅,宝能城东区2栋2号店铺,"114.946748,25.822952",江西省,赣州市,章贡区,13762522215,[],4.0,24.00,114.946748,25.822952
B0KD0CZQQT,禄茗广式茶点(宝能城店),甜品店,餐饮服务;快餐厅;茶餐厅,宝能城东区2栋2号店铺,"114.946748,25.822952",江西省,赣州市,章贡区,13762522215,[],4.0,24.00,114.946748,25.822952
B0LRGCTPU7,豆花阿姨,甜品店,餐饮服务;中餐厅;中餐厅,五峰指路20号赣州中海国际社区(凯旋门)B10地块一期B区2号楼,"114.921466,25.826720",江西省,赣州市,章贡区,[],[],4.2,14.00,114.921466,25.82672
B0K3C9DRH0,独角乐园·棉花糖GELATO研究所,甜品店,体育休闲服务;休闲场所;游乐场,琴江路6号第五大道2期2栋1-21商铺,"114.925022,25.819341",江西省,赣州市,章贡区,13097249521,[],3.8,[],114.925022,25.819341
B0K0YDMY1J,波比艾斯(南门Q-park店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,(南门Q-park)负一楼波比艾斯,"114.939058,25.847956",江西省,赣州市,章贡区,18970702509,东阳山路,4.0,[],114.939058,25.847956
B0JRASO7J5,禾仓甜品(迎宾花园店),甜品店,餐饮服务;甜品店;甜品店,章江北大道58号-25,"114.940232,25.842793",江西省,赣州市,章贡区,15979733333,东阳山路,3.7,140.00,114.940232,25.842793
B0K1VZQLJB,奶芙芙铜锣烧冰淇淋舒芙蕾泰式奶茶老挝冰咖啡,甜品店,餐饮服务;冷饮店;冷饮店,文清路8号中联商城G栋一层,"114.941304,25.852448",江西省,赣州市,章贡区,18270081772,红旗大道,3.6,17.00,114.941304,25.852448
B0FFMCJGB6,麦基思·新概念蛋糕(杨坑店),甜品店,餐饮服务;快餐厅;快餐厅,经济技术开发区杨坑公寓式返迁房62号店铺,"114.860759,25.840948",江西省,赣州市,章贡区,18179790009,[],4.2,22.00,114.860759,25.840948
B0LR9RPPJ0,贝慕思.生日蛋糕.冰淇淋.动物奶油(赣州店),甜品店,餐饮服务;糕饼店;糕饼店,钨都大道2-39-2号店面,"114.925566,25.834251",江西省,赣州市,章贡区,18720733341,客家大道,3.7,[],114.925566,25.834251
B0LUXZK7IK,乐小芋·手作甜品(赣州巨亿万达广场3F),甜品店,餐饮服务;餐饮相关场所;餐饮相关,八一四大道39号万达广场赣州巨亿店F3层,"114.957434,25.832154",江西省,赣州市,章贡区,15279721505,八一四大道,3.7,[],114.957434,25.832154
B0JDJ5DU14,雪娇手工冰品,甜品店,餐饮服务;冷饮店;冷饮店|餐饮服务;甜品店;甜品店,沙河镇如日山路裕华南苑0105号,"114.985219,25.830289",江西省,赣州市,章贡区,18679798807,沙河,3.9,[],114.985219,25.830289
B0LDY51ID9,致品芋圆(中联商城店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,中联商城步行街与文清路交叉口东北100米,"114.940598,25.852303",江西省,赣州市,章贡区,[],文清路,2.9,17.00,114.940598,25.852303
B0K351QLM0,四福提拉米苏,甜品店,餐饮服务;餐饮相关场所;餐饮相关,九曲河路39-58号,"114.930427,25.805915",江西省,赣州市,章贡区,13148837102,[],3.6,[],114.930427,25.805915
B0KKVMH4UG,DQ蛋糕冰淇淋(九方店),甜品店,餐饮服务;冷饮店;冷饮店,长征大道1号天虹商场F1层,"114.935605,25.836311",江西省,赣州市,章贡区,0797-8401341,瑞金路,3.9,[],114.935605,25.836311
B0FFF5SHUV,尝相思(赣州店),甜品店,餐饮服务;糕饼店;糕饼店,黄金开发区金东路嘉年华小区C栋,"114.909369,25.839331",江西省,赣州市,章贡区,15170735300;15970085210,金东路,4.0,44.00,114.909369,25.839331
B0LU3S8LCU,乐小芋·手作甜品(赣州宝能城店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,安远路宝能城,"114.944976,25.820669",江西省,赣州市,章贡区,19379966153,[],3.9,[],114.944976,25.820669
B0KK0GDL6K,化州糖水私房菜,甜品店,餐饮服务;餐饮相关场所;餐饮相关,蟠龙镇黄金开发区工业三路光宝力信正对面12栋,"114.860727,25.840610",江西省,赣州市,章贡区,18970121573,[],3.6,[],114.860727,25.84061
B0LDT75481,梅子糖水,甜品店,餐饮服务;冷饮店;冷饮店,下安返迁房6栋18号商铺,"114.916089,25.879326",江西省,赣州市,章贡区,15180286265,[],3.7,[],114.916089,25.879326
B0LRFA6CQD,潭东镇毅德城美食街百万糖水铺,甜品店,餐饮服务;餐饮相关场所;餐饮相关,景明路1号,"114.884475,25.761175",江西省,赣州市,章贡区,[],[],3.5,[],114.884475,25.761175
B0LDZLV4BL,康怡冰淇淋,甜品店,购物服务;购物相关场所;购物相关场所,章江路与五指峰路交叉口东北80米,"114.927066,25.822356",江西省,赣州市,章贡区,[],[],3.5,[],114.927066,25.822356
B0J37XMTCB,富芋甜品蛋糕(新苑小区店),甜品店,餐饮服务;糕饼店;糕饼店,新苑小区东北门西南100米,"114.923197,25.821226",江西省,赣州市,章贡区,19807976450,[],3.5,[],114.923197,25.821226
B0LRFA6CQD,潭东镇毅德城美食街百万糖水铺,甜品店,餐饮服务;餐饮相关场所;餐饮相关,景明路1号,"114.884475,25.761175",江西省,赣州市,章贡区,[],[],3.5,[],114.884475,25.761175
B0LDZLV4BL,康怡冰淇淋,甜品店,购物服务;购物相关场所;购物相关场所,章江路与五指峰路交叉口东北80米,"114.927066,25.822356",江西省,赣州市,章贡区,[],[],3.5,[],114.927066,25.822356
B0J37XMTCB,富芋甜品蛋糕(新苑小区店),甜品店,餐饮服务;糕饼店;糕饼店,新苑小区东北门西南100米,"114.923197,25.821226",江西省,赣州市,章贡区,19807976450,[],3.5,[],114.923197,25.821226
B0J2UKKHNZ,米米冰店,甜品店,餐饮服务;冷饮店;冷饮店,厚德路与健康路交叉口东80米,"114.945641,25.854249",江西省,赣州市,章贡区,18170489838,红旗大道,3.5,[],114.945641,25.854249
B0FFFXL0LL,星语蛋糕店(吉埠店),甜品店,餐饮服务;糕饼店;糕饼店,"沙石镇,吉埠新村,吉埠二路,星语蛋糕","114.958152,25.806320",江西省,赣州市,章贡区,13479769589,[],4.2,[],114.958152,25.80632
B0FFLCAZO2,允平冰店,甜品店,餐饮服务;冷饮店;冷饮店,潭口镇金牛大道6号,"114.843829,25.742033",江西省,赣州市,章贡区,0797-6651093;13667069220,[],4.0,[],114.843829,25.742033
B0FFK29FSB,麦淇蛋糕(阳光和谐家园店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,赣州蓉江新区高校园区阳光和谐家园3-1-3号商铺,"114.910950,25.778429",江西省,赣州市,章贡区,13870724859;15270705190,[],4.1,[],114.91095,25.778429
B0LAVD7CA0,fufu生乳舒芙蕾,甜品店,餐饮服务;糕饼店;糕饼店,南门广场红巢Z77转盘甜啦啦旁边入口下来第一家,"114.939408,25.849388",江西省,赣州市,章贡区,18507974251,文清路,3.5,[],114.939408,25.849388
B0KUTMED3K,赣州宏盛冰淇淋雪糕批发,甜品店,购物服务;购物相关场所;购物相关场所,蓉江新区毅德城商贸物流园1号馆28栋115号,"114.884386,25.757832",江西省,赣州市,章贡区,13479921097;18701971557,[],3.7,[],114.884386,25.757832
B0LDR7GY1M,尧记广式茶点,甜品店,餐饮服务;快餐厅;快餐厅,金星村金叶小区2栋一楼店面,"114.899625,25.827435",江西省,赣州市,章贡区,18206077130,[],3.5,[],114.899625,25.827435
B0JU67POMC,DQ(赣州经开万达店),甜品店,餐饮服务;糕饼店;糕饼店,赣州经济技术开发区金岭大道18号万达广场4楼4010号商铺,"114.908972,25.839942",江西省,赣州市,章贡区,4009951877,金东路,[],[],114.908972,25.839942
B0IULUU8I3,皓诚甜品手工坊(万盛购物中心店),甜品店,餐饮服务;甜品店;甜品店,万盛南街1-22号万盛购物中心(兴国路店),"114.940410,25.827049",江西省,赣州市,章贡区,[],[],3.5,[],114.94041,25.827049
B0LAG4LUR9,金尊冰品,甜品店,餐饮服务;冷饮店;冷饮店,中海凯旋门北门西60米,"114.918493,25.827286",江西省,赣州市,章贡区,[],[],3.4,[],114.918493,25.827286
B0KRS78306,雪糕大世界,甜品店,餐饮服务;冷饮店;冷饮店,金富康小区,"114.873625,25.753547",江西省,赣州市,章贡区,[],[],3.4,[],114.873625,25.753547
B0LD576QEZ,露露糖水铺,甜品店,餐饮服务;餐饮相关场所;餐饮相关,沙石镇光明路12-1号,"114.940796,25.782192",江西省,赣州市,章贡区,[],[],3.7,[],114.940796,25.782192
B0FFG13EIQ,光明批冰店,甜品店,餐饮服务;冷饮店;冷饮店,玉潭大道与鑫林街交叉口西南180米,"114.845284,25.737457",江西省,赣州市,章贡区,15779719145,[],3.8,[],114.845284,25.737457
B0IDCU6ZN3,果捞捞·水果捞·小吃,甜品店,餐饮服务;甜品店;甜品店,厚德路17号金桥花园B栋A-14号店,"114.953381,25.854971",江西省,赣州市,章贡区,18779725095,红旗大道,3.5,[],114.953381,25.854971
B0LAH7GLWH,满满批冰,甜品店,餐饮服务;冷饮店;冷饮店,沙河镇五龙三路8号东方红广场小区5号楼1号店,"114.958669,25.827058",江西省,赣州市,章贡区,[],沙河,3.4,[],114.958669,25.827058
B0LDDS469P,润甜糖水,甜品店,餐饮服务;冷饮店;冷饮店,赣州经济技术开发区湖边镇湖边村下安组26号-2号店面,"114.914816,25.881001",江西省,赣州市,章贡区,[],[],3.5,[],114.914816,25.881001
B0LU9KBHQF,亦堂烧仙草,甜品店,餐饮服务;冷饮店;冷饮店,慈云塔路与拜将台路交叉口东280米,"114.963715,25.845996",江西省,赣州市,章贡区,[],[],2.4,[],114.963715,25.845996
B0FFK799CR,星巴克(赣州万象城店),咖啡店,餐饮服务;咖啡厅;星巴克咖啡,新赣州大道8号L160铺,"114.926955,25.814272",江西省,赣州市,章贡区,0797-8330086,[],4.6,32.00,114.926955,25.814272
B0K6SA3NSB,半菊·COFFEE(阳明国际中心店),咖啡店,餐饮服务;咖啡厅;咖啡厅,新赣州大道18号阳明国际中心F1层,"114.920005,25.810291",江西省,赣州市,章贡区,15579871171,[],4.5,40.00,114.920005,25.810291
B0LBA7J4XI,daydream cafe白日梦咖啡馆,咖啡店,餐饮服务;咖啡厅;咖啡厅,温德姆酒店与乐豆家中间巷子进来左手边,"114.933933,25.816543",江西省,赣州市,章贡区,17370769799,[],4.3,45.00,114.933933,25.816543
B0I2LAYMSF,肆溢Cafe&Bar(万象店),咖啡店,餐饮服务;咖啡厅;咖啡厅,华润幸福里三期24栋1号店(靠近外围高架桥),"114.929235,25.816028",江西省,赣州市,章贡区,15180285870;19179062925,[],4.4,25.00,114.929235,25.816028
B0JGTUW6DN,HILLSLTR丛山笺(三和悦城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,章江街道赣江源大道6号三和悦城3栋8号铺,"114.944427,25.819167",江西省,赣州市,章贡区,18988761017,[],4.6,36.00,114.944427,25.819167
B0JDYMZ15T,鲸时咖啡(江南宋城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,建国路与章贡路交叉口北180米,"114.939098,25.866011",江西省,赣州市,章贡区,17507066650,[],4.6,13.00,114.939098,25.866011
B0FFK6O3V2,星巴克(赣州步步高新天地店),咖啡店,餐饮服务;咖啡厅;星巴克咖啡,红旗大道33号赣州步步高新天地1001,"114.940228,25.848870",江西省,赣州市,章贡区,0797-8330080,营角上,4.8,30.00,114.940228,25.84887
B0H32U5U91,JIOJIO啾啾甜品·蛋糕·咖啡,咖啡店,餐饮服务;咖啡厅;咖啡厅|购物服务;购物相关场所;购物相关场所,于都路17-2号(文清路小学豪德校区正对面),"114.940926,25.825208",江西省,赣州市,章贡区,18579708570;18720791096,[],4.5,27.00,114.940926,25.825208
B0J3LHBDV1,APT COFFEE(水韵春天店),咖啡店,餐饮服务;咖啡厅;咖啡厅,水韵春天,"114.940001,25.819479",江西省,赣州市,章贡区,19979794110,[],4.3,29.00,114.940001,25.819479
B0K2H9M2G3,言屿coffee,咖啡店,餐饮服务;咖啡厅;咖啡厅,起点壹中心商铺5号楼一楼,"114.922587,25.819262",江西省,赣州市,章贡区,18679711109,[],4.6,34.00,114.922587,25.819262
B0KKSHW6GE,台阶上咖啡店,咖啡店,餐饮服务;咖啡厅;咖啡厅,水南镇油山路中心天枢4号楼1-11号铺,"114.915269,25.811237",江西省,赣州市,章贡区,18479737075,[],4.4,33.00,114.915269,25.811237
B0KATDMS5O,虔城与你咖啡&果酱烧烤 (第5大道2期店),咖啡店,餐饮服务;咖啡厅;咖啡厅,琴江路6号第五大道二期双廷B座口,"114.925670,25.818328",江西省,赣州市,章贡区,19880562774,[],4.3,25.00,114.92567,25.818328
B0FFMGZ115,星巴克(赣州九方购物中心店),咖啡店,餐饮服务;咖啡厅;星巴克咖啡,长征大道1号,"114.935460,25.836375",江西省,赣州市,章贡区,0797-8330108,瑞金路,4.6,43.00,114.93546,25.836375
B0J22MTMG6,上岸Ashore(咖啡·酒吧·奶茶·轻食),咖啡店,体育休闲服务;娱乐场所;酒吧,水东镇玉虚观浮桥头25号附1号店面,"114.952397,25.865518",江西省,赣州市,章贡区,19136914638,[],4.4,21.00,114.952397,25.865518
B0JK6H3T1Y,L.House(城市主场店),咖啡店,餐饮服务;咖啡厅;咖啡厅,宁都路城市主场1栋15号商铺,"114.940155,25.822100",江西省,赣州市,章贡区,19323979405,[],4.3,29.00,114.940155,25.8221
B0FFMC5N7B,瑞幸咖啡(赣州达芬奇国际中心店),咖啡店,餐饮服务;咖啡厅;咖啡厅,长岗路13号达芬奇国际中心10号楼大堂,"114.930031,25.823951",江西省,赣州市,章贡区,4000100100,[],4.3,29.00,114.930031,25.823951
B0LATD1F2F,库迪咖啡便利店(赣州招商局中心店),咖啡店,餐饮服务;咖啡厅;咖啡厅,橙乡大道50号招商局中心裙楼A-L1010商业,"114.913926,25.809279",江西省,赣州市,章贡区,17679300926,[],4.3,8.00,114.913926,25.809279
B0IUOCAFT4,Sour Moon酸月亮,咖啡店,餐饮服务;冷饮店;冷饮店,信丰路黄金福瑞小区2号楼8号店面,"114.913820,25.826428",江西省,赣州市,章贡区,13479947562,[],4.6,32.00,114.91382,25.826428
B0HK0GBEQ1,星巴克(赣州泽丰环球汇店),咖啡店,餐饮服务;咖啡厅;星巴克咖啡,安远路9号泽丰环球汇地上一层1035单元,"114.946920,25.820165",江西省,赣州市,章贡区,0797-8680881,[],4.5,37.00,114.94692,25.820165
B0IBSHTDKE,AMBER Cafe&Bistro 琥珀咖啡与酒(赣州万象城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,华润中心万象SohoL114-15号,"114.927645,25.814804",江西省,赣州市,章贡区,19970963686,[],4.4,[],114.927645,25.814804
B0G1DLJR96,蜜雪冰城(步步高一楼店),咖啡店,餐饮服务;冷饮店;冷饮店,红旗大道步步高新天地一楼1055号,"114.940511,25.849003",江西省,赣州市,章贡区,15515565349,营角上,4.4,7.00,114.940511,25.849003
B0IGHLFKB9,瑞幸咖啡(赣州万象城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,水南街道登峰大道赣州万象城冰纷万象滑冰场冰纷小憩号商铺,"114.926819,25.814803",江西省,赣州市,章贡区,4000100100,[],4.4,[],114.926819,25.814803
B0JR6URWWR,库迪咖啡(赣州华润大厦C座店),咖啡店,餐饮服务;咖啡厅;咖啡厅,三百山路华润大厦C座1号铺(地下停车场入口西北侧),"114.927988,25.815659",江西省,赣州市,章贡区,15007080429,[],4.2,10.00,114.927988,25.815659
B0K17GPXZE,三喜SANXIBISTRO,咖啡店,餐饮服务;咖啡厅;咖啡厅,水游城内街7-183,"114.931017,25.815545",江西省,赣州市,章贡区,13330131753,[],4.4,59.00,114.931017,25.815545
B0KKFOO1RQ,星巴克(赣州君尚购物中心店),咖啡店,餐饮服务;咖啡厅;星巴克咖啡,新赣州大道3号君尚购物中心地上一层1016号铺位,"114.933101,25.817473",江西省,赣州市,章贡区,0797-2137719,[],4.6,40.00,114.933101,25.817473
